# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 17 16:27:30 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_jmag:       J-band [mag]
#
rowid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_jmag
187,K00162.01,,CANDIDATE,14.006406070000,0.501400,4.68090,744.1000,767.0,5883.00,4.449,1.0050,13.837,12.673
188,K00163.01,,CANDIDATE,11.119906530000,0.602400,3.32960,639.7000,636.0,5074.00,4.595,0.7020,13.536,12.274
189,K00164.01,,FALSE POSITIVE,4.464549390000,0.750500,2.93860,257.8000,1602.0,6093.00,3.910,1.9850,13.510,12.314
190,K00165.01,,CANDIDATE,13.221757600000,0.829500,2.90690,904.0000,667.0,5237.00,4.481,0.8370,13.938,12.570
191,K00166.01,,CANDIDATE,12.493413070000,0.077500,2.23820,730.9000,642.0,5193.00,4.563,0.7580,13.575,12.237
192,K00167.01,,CANDIDATE,4.919583795000,0.293000,4.18760,422.8000,1264.0,6495.00,4.379,1.1680,13.273,12.332
193,K00168.01,Kepler-23 c,CONFIRMED,10.742427660000,0.127400,6.06480,419.3000,1023.0,5828.00,4.090,1.5480,13.438,12.353
194,K00168.02,Kepler-23 d,CONFIRMED,15.274382290000,0.208100,6.15020,218.3000,910.0,5828.00,4.090,1.5480,13.438,12.353
195,K00168.03,Kepler-23 b,CONFIRMED,7.106943850000,0.753500,5.26500,131.5000,1174.0,5828.00,4.090,1.5480,13.438,12.353
196,K00169.01,,FALSE POSITIVE,11.702195480000,0.952400,2.28630,514.9000,722.0,5751.00,4.587,0.7670,13.579,12.448
197,K00170.01,,FALSE POSITIVE,15.608597960000,0.979500,6.08600,321.5000,1419.0,8014.00,3.940,2.4300,13.376,12.578
198,K00171.01,Kepler-116 b,CONFIRMED,5.968717469000,0.511500,3.65820,527.9000,1184.0,6484.00,4.377,1.1730,13.717,12.703
199,K00171.02,Kepler-116 c,CONFIRMED,13.071489000000,0.023100,3.05220,244.6000,912.0,6484.00,4.377,1.1730,13.717,12.703
200,K00172.01,Kepler-69 b,CONFIRMED,13.722371040000,0.254000,5.15460,589.0000,746.0,5637.00,4.399,0.9430,13.749,12.631
201,K00172.02,Kepler-69 c,CONFIRMED,242.467120000000,0.583000,12.54900,316.1000,286.0,5637.00,4.399,0.9430,13.749,12.631
202,K00173.01,,CANDIDATE,10.060825670000,0.661200,4.57820,468.9000,946.0,5692.00,4.203,1.2650,13.844,12.724
203,K00174.01,,CANDIDATE,56.354185760000,0.531300,3.29000,1059.4000,333.0,4616.00,4.604,0.6680,13.779,12.173
204,K00175.01,,FALSE POSITIVE,6.714256415000,0.959900,3.32600,439.8000,1141.0,6082.00,4.241,1.2740,13.488,12.349
205,K00176.01,,CANDIDATE,30.229104000000,0.490100,6.46580,439.0000,679.0,6543.00,4.408,1.0900,13.432,12.516
206,K00177.01,,CANDIDATE,21.060756470000,0.553800,5.26310,311.2000,685.0,5757.00,4.358,1.0680,13.182,12.017
207,K00178.01,,FALSE POSITIVE,6.142818720000,0.751300,4.68800,143.5000,1174.0,6505.00,4.381,1.1630,13.450,12.495
208,K00179.01,,CANDIDATE,20.740284130000,0.358800,10.38530,1042.6000,702.0,6065.00,4.417,1.0060,13.955,12.823
209,K00179.02,,CANDIDATE,572.383277000000,0.599300,23.16200,1297.3000,232.0,6065.00,4.417,1.0060,13.955,12.823
210,K00180.01,,CANDIDATE,10.045569313000,0.074000,3.19860,673.9000,782.0,5691.00,4.544,0.8870,13.024,11.890
211,K00181.01,,FALSE POSITIVE,5.093938656000,0.605200,3.92835,26404.0000,1137.0,6197.00,4.449,1.0350,14.575,13.550
212,K00182.01,,CANDIDATE,3.479425021000,0.598500,3.43940,20253.1000,1170.0,5903.00,4.510,0.8850,14.041,12.895
213,K00183.01,Kepler-423 b,CONFIRMED,2.684328485000,0.098700,2.68062,18715.3000,1291.0,5970.00,4.521,0.9080,14.290,13.142
214,K00184.01,,FALSE POSITIVE,7.300735329000,0.408700,5.77221,13653.9000,1095.0,6428.00,4.377,1.1560,14.933,13.791
215,K00185.01,,CANDIDATE,23.210509856000,1.884500,3.09582,33486.6000,599.0,5885.00,4.564,0.8180,14.228,13.052
216,K00186.01,,CANDIDATE,3.243259796000,0.001300,3.03598,17512.3000,1299.0,6109.00,4.455,1.0290,14.952,13.782
217,K00187.01,,FALSE POSITIVE,30.882538731000,0.133700,5.37770,25304.3000,592.0,6014.00,4.486,0.9930,14.857,13.698
218,K00188.01,Kepler-425 b,CONFIRMED,3.797018335000,0.332100,2.26484,15088.3000,972.0,5262.00,4.583,0.8160,14.741,13.376
219,K00189.01,,CANDIDATE,30.360446671000,0.321600,6.01930,22565.2000,459.0,4939.00,4.541,0.7650,14.388,12.895
220,K00190.01,,FALSE POSITIVE,12.264873059000,0.819900,4.73690,11748.0000,875.0,5654.00,4.223,1.2840,14.137,12.881
221,K00191.01,,CANDIDATE,15.358768403000,0.515600,4.14520,16056.4000,686.0,5700.00,4.515,0.8700,14.991,13.732
222,K00191.02,,CANDIDATE,2.418405445000,0.890100,2.23610,731.8000,1270.0,5700.00,4.515,0.8700,14.991,13.732
223,K00191.03,,CANDIDATE,0.708620008000,0.326900,1.50880,202.8000,1915.0,5700.00,4.515,0.8700,14.991,13.732
224,K00191.04,,CANDIDATE,38.651997600000,0.905100,6.33600,632.0000,504.0,5700.00,4.515,0.8700,14.991,13.732
225,K00192.01,Kepler-427 b,CONFIRMED,10.290993755000,0.181800,4.28821,9948.1000,884.0,6190.00,4.468,0.9800,14.221,13.161
226,K00193.01,,FALSE POSITIVE,37.590302740000,0.372200,4.39870,21183.3000,573.0,6147.00,4.463,1.0030,14.904,13.742
227,K00194.01,,CANDIDATE,3.120829229000,0.778300,2.17990,17378.9000,1303.0,6122.00,4.471,0.9960,14.804,13.724
228,K00195.01,Kepler-426 b,CONFIRMED,3.217518593000,0.638700,2.12039,15070.3000,1200.0,5866.00,4.507,0.9030,14.835,13.624
229,K00196.01,Kepler-41 b,CONFIRMED,1.855557540000,0.537500,2.35541,11037.3000,1436.0,5657.00,4.441,0.9470,14.465,13.262
230,K00197.01,,CANDIDATE,17.276296119000,0.012700,3.94332,10908.0000,587.0,5085.00,4.498,0.8220,14.018,12.536
231,K00198.01,,CANDIDATE,87.242332480000,0.899300,4.15010,18191.3000,390.0,5671.00,4.501,0.9550,14.288,13.064
232,K00199.01,,CANDIDATE,3.268695154000,0.050900,3.45315,10601.8000,1422.0,6418.00,4.395,1.1710,14.879,13.819
233,K00199.02,,FALSE POSITIVE,8.784845540000,0.842300,6.28300,189.3000,1023.0,6418.00,4.395,1.1710,14.879,13.819
234,K00200.01,Kepler-74 b,CONFIRMED,7.340714746000,0.553700,2.99360,8679.5000,1155.0,6056.00,4.191,1.4980,14.412,13.306
235,K00201.01,,CANDIDATE,4.225384512000,0.015000,2.81829,7796.4000,1118.0,5649.00,4.421,1.0550,14.014,12.746
236,K00202.01,Kepler-412 b,CONFIRMED,1.720861324000,0.741700,2.03459,10541.3000,1681.0,6195.00,4.407,1.1240,14.309,13.190
237,K00203.01,Kepler-17 b,CONFIRMED,1.485710952000,0.004600,2.28730,21801.9000,1561.0,5624.00,4.432,1.0180,14.141,12.992
238,K00204.01,Kepler-44 b,CONFIRMED,3.246732651000,0.447600,3.05090,7414.1000,1460.0,5763.00,4.150,1.4570,14.678,13.340
239,K00205.01,,CANDIDATE,11.720122660000,0.601300,2.99650,10372.3000,660.0,5215.00,4.564,0.7700,14.518,13.095
240,K00206.01,Kepler-433 b,CONFIRMED,5.334083460000,0.016200,6.25211,5106.1000,1149.0,6057.00,4.352,1.1100,14.463,13.201
241,K00208.01,,CANDIDATE,3.003876581000,0.057000,3.25850,9532.2000,1433.0,6299.00,4.401,1.1670,14.996,13.956
242,K00209.01,Kepler-117 c,CONFIRMED,50.790346190000,0.204400,10.87700,5890.2000,580.0,6466.00,4.373,1.1830,14.274,13.324
243,K00209.02,Kepler-117 b,CONFIRMED,18.795900480000,0.455700,7.26960,2483.8000,808.0,6466.00,4.373,1.1830,14.274,13.324
244,K00210.01,,CANDIDATE,20.927362973000,0.995100,3.43450,8501.1000,735.0,6126.00,4.358,1.1090,14.877,13.679
245,K00211.01,,CANDIDATE,124.035905460000,0.236300,4.85180,8249.5000,414.0,6343.00,4.411,1.1370,14.989,13.909
246,K00212.01,,CANDIDATE,5.695902365000,0.020200,3.57640,5326.9000,1043.0,6106.00,4.497,0.9400,14.858,13.682
247,K00213.01,,FALSE POSITIVE,48.118814675000,1.072400,5.28967,72830.5000,490.0,6003.00,4.536,0.8720,14.474,13.354
248,K00214.01,Kepler-424 b,CONFIRMED,3.311864499000,0.897600,1.39440,6206.4000,1158.0,5523.00,4.437,0.9460,14.256,12.905
249,K00215.01,,CANDIDATE,42.943866740000,1.436600,3.76730,9750.9000,520.0,5750.00,4.400,0.9400,14.708,13.426
250,K00216.01,Kepler-118 c,CONFIRMED,20.172023866000,0.000400,3.12590,5676.4000,619.0,5275.00,4.392,0.9780,14.711,13.250
251,K00216.02,Kepler-118 b,CONFIRMED,7.518494790000,0.296700,2.90300,300.2000,861.0,5275.00,4.392,0.9780,14.711,13.250
252,K00217.01,Kepler-71 b,CONFIRMED,3.905081985000,0.005300,2.85516,22670.3000,1046.0,5543.00,4.540,0.8870,15.127,13.927
253,K00218.01,,FALSE POSITIVE,18.692862030000,0.009100,3.69272,57922.1000,529.0,5197.00,4.660,0.6610,16.147,14.655
254,K00219.01,,CANDIDATE,8.025118213000,0.224000,5.31890,3247.9000,760.0,5513.00,4.630,0.7040,14.153,12.899
255,K00220.01,Kepler-119 b,CONFIRMED,2.422084448000,0.106500,2.56327,1915.6000,1214.0,5588.00,4.559,0.8320,14.236,12.997
256,K00220.02,Kepler-119 c,CONFIRMED,4.125120930000,0.227600,2.87700,119.1000,1017.0,5588.00,4.559,0.8320,14.236,12.997
257,K00221.01,,CANDIDATE,3.413036221000,0.013900,2.60753,4175.7000,986.0,5332.00,4.614,0.7140,14.622,13.314
258,K00221.02,,CANDIDATE,5.896610900000,0.127200,3.27000,127.5000,822.0,5332.00,4.614,0.7140,14.622,13.314
259,K00222.01,Kepler-120 b,CONFIRMED,6.312503728000,0.122700,2.74760,1371.3000,576.0,4096.00,4.697,0.5700,14.735,13.019
260,K00222.02,Kepler-120 c,CONFIRMED,12.794550620000,0.112000,3.40510,870.0000,455.0,4096.00,4.697,0.5700,14.735,13.019
261,K00223.01,Kepler-121 b,CONFIRMED,3.177414418000,0.049000,1.46360,1207.4000,1008.0,5316.00,4.613,0.7190,14.708,13.320
262,K00223.02,Kepler-121 c,CONFIRMED,41.008118300000,0.859800,4.38600,1043.8000,430.0,5316.00,4.613,0.7190,14.708,13.320
263,K00224.01,,FALSE POSITIVE,3.979871262000,1.430100,2.38070,1376.9000,1173.0,6032.00,4.485,0.9730,14.782,13.595
264,K00225.01,,CANDIDATE,0.838597488000,1.252900,1.70499,2703.5000,2013.0,6253.00,4.503,0.9270,14.784,13.691
265,K00226.01,,CANDIDATE,8.308649370000,0.099300,3.22100,862.4000,700.0,5188.00,4.645,0.6850,14.817,13.441
266,K00227.01,,CANDIDATE,17.657378380000,0.827700,3.50900,2155.7000,350.0,3745.00,4.784,0.4700,14.267,12.280
267,K00229.01,,CANDIDATE,3.573203671000,0.122000,2.88370,3119.9000,1211.0,5646.00,4.370,1.0800,14.720,13.600
268,K00230.01,,FALSE POSITIVE,4.702495288000,1.313800,2.34390,5174.5000,981.0,5408.00,4.476,0.8780,14.916,13.648
269,K00231.01,,FALSE POSITIVE,119.839971200000,1.616200,3.70300,5873.1000,265.0,4572.00,4.564,0.7470,14.945,13.098
270,K00232.01,Kepler-122 c,CONFIRMED,12.465995556000,0.411600,5.04830,2323.6000,804.0,6103.00,4.496,0.9490,14.247,13.173
271,K00232.02,Kepler-122 b,CONFIRMED,5.766166580000,0.065900,3.85650,372.9000,1040.0,6103.00,4.496,0.9490,14.247,13.173
272,K00232.03,Kepler-122 d,CONFIRMED,21.587887500000,0.026900,4.42600,254.0000,670.0,6103.00,4.496,0.9490,14.247,13.173
273,K00232.04,Kepler-122 e,CONFIRMED,37.996398100000,0.943600,7.23100,267.3000,555.0,6103.00,4.496,0.9490,14.247,13.173
274,K00232.05,Kepler-122 f,CONFIRMED,56.258788500000,0.378600,8.29500,354.1000,487.0,6103.00,4.496,0.9490,14.247,13.173
275,K00233.01,,FALSE POSITIVE,1.824649322000,0.921000,4.23010,4806.9000,1508.0,6190.00,4.487,0.7930,14.605,13.510
276,K00234.01,,CANDIDATE,9.613753560000,0.760500,4.73050,821.6000,931.0,5997.00,4.364,1.1100,14.283,13.180
277,K00235.01,,CANDIDATE,5.632528453000,0.550900,2.15300,653.9000,841.0,5210.00,4.583,0.8010,14.353,12.946
278,K00236.01,,FALSE POSITIVE,5.776753200000,1.079700,8.54600,1332.3000,954.0,5544.00,4.435,0.8750,14.572,13.283
279,K00237.01,,CANDIDATE,8.508324398000,0.002300,3.50330,652.1000,906.0,5934.00,4.474,1.0130,14.176,12.995
280,K00238.01,Kepler-123 b,CONFIRMED,17.232316860000,0.203500,4.53180,522.3000,774.0,6086.00,4.367,1.0920,14.061,12.982
281,K00238.02,Kepler-123 c,CONFIRMED,26.695165900000,0.245200,4.50500,141.3000,669.0,6086.00,4.367,1.0920,14.061,12.982
282,K00238.03,,FALSE POSITIVE,362.996600000000,0.386000,11.53000,281.7000,280.0,6086.00,4.367,1.0920,14.061,12.982
283,K00239.01,,CANDIDATE,5.640677572000,0.683800,2.90160,1529.0000,1085.0,6217.00,4.472,0.9890,14.762,13.660
284,K00239.02,,CANDIDATE,3.622696060000,0.321000,1.79000,207.7000,1257.0,6217.00,4.472,0.9890,14.762,13.660
285,K00240.01,,CANDIDATE,4.286864310000,0.671900,4.42310,1387.3000,1209.0,6225.00,4.450,1.0310,14.982,13.914
286,K00241.01,Kepler-124 c,CONFIRMED,13.821393060000,0.847400,3.75590,851.5000,584.0,5196.00,4.662,0.6570,14.139,12.780
287,K00241.02,Kepler-124 d,CONFIRMED,30.950760800000,0.598500,4.18200,341.2000,446.0,5196.00,4.662,0.6570,14.139,12.780
288,K00241.03,Kepler-124 b,CONFIRMED,3.410454240000,0.152500,2.34520,153.3000,931.0,5196.00,4.662,0.6570,14.139,12.780
289,K00242.01,,CANDIDATE,7.258447213000,0.038300,5.74290,3947.8000,879.0,5638.00,4.513,0.9200,14.747,13.461
290,K00243.01,,FALSE POSITIVE,2.637576278000,8.954000,6.24610,4517.5000,1385.0,6108.00,4.466,1.0300,15.106,13.977
291,K00244.01,Kepler-25 c,CONFIRMED,12.720374354000,0.106200,2.59373,1176.3000,941.0,6270.00,4.279,1.3090,10.734,9.764
292,K00244.02,Kepler-25 b,CONFIRMED,6.238534771000,0.005300,3.54393,402.8000,1193.0,6270.00,4.279,1.3090,10.734,9.764
293,K00245.01,Kepler-37 d,CONFIRMED,39.792237920000,0.026900,4.44740,604.4000,456.0,5417.00,4.567,0.7720,9.705,8.356
294,K00245.02,Kepler-37 c,CONFIRMED,21.301991090000,0.079700,3.81310,85.4000,562.0,5417.00,4.567,0.7720,9.705,8.356
295,K00245.03,Kepler-37 b,CONFIRMED,13.366930900000,0.406400,3.73300,12.2000,656.0,5417.00,4.567,0.7720,9.705,8.356
296,K00245.04,Kepler-37 e,CONFIRMED,51.206903030000,,8.99000,,,,,,9.705,8.356
297,K00246.01,Kepler-68 b,CONFIRMED,5.398753927000,0.023000,3.43422,345.8000,1146.0,5793.00,4.282,1.2430,9.997,8.975
298,K00246.02,Kepler-68 c,CONFIRMED,9.605038670000,0.067800,3.00450,55.8000,946.0,5793.00,4.282,1.2430,9.997,8.975
299,K00247.01,,CANDIDATE,13.815052130000,0.919000,2.47300,1075.1000,385.0,3741.00,4.765,0.4900,14.216,12.009
300,K00248.01,Kepler-49 b,CONFIRMED,7.203850636000,0.166000,2.55560,1934.7000,493.0,3816.00,4.755,0.5100,15.264,13.184
301,K00248.02,Kepler-49 c,CONFIRMED,10.912748070000,0.945800,2.80010,1579.3000,429.0,3816.00,4.755,0.5100,15.264,13.184
302,K00248.03,Kepler-49 d,CONFIRMED,2.576569689000,0.080000,1.57870,924.0000,694.0,3816.00,4.755,0.5100,15.264,13.184
303,K00248.04,Kepler-49 e,CONFIRMED,18.596043100000,0.007300,2.37000,660.4000,359.0,3816.00,4.755,0.5100,15.264,13.184
304,K00249.01,,CANDIDATE,9.549275422000,0.783100,1.77220,1882.0000,372.0,3514.00,4.887,0.3700,14.486,12.000
305,K00250.01,Kepler-26 b,CONFIRMED,12.282999719000,0.360800,2.79710,3060.9000,427.0,3887.00,4.730,0.5300,15.473,13.408
306,K00250.02,Kepler-26 c,CONFIRMED,17.251200110000,0.793700,2.09660,2247.0000,381.0,3887.00,4.730,0.5300,15.473,13.408
307,K00250.03,Kepler-26 d,CONFIRMED,3.543917895000,0.020000,1.91110,575.3000,646.0,3887.00,4.730,0.5300,15.473,13.408
308,K00250.04,Kepler-26 e,CONFIRMED,46.827714000000,0.162000,1.90230,1684.6000,273.0,3887.00,4.730,0.5300,15.473,13.408
309,K00251.01,Kepler-125 b,CONFIRMED,4.164383815000,0.576600,1.84280,2529.1000,596.0,3810.00,4.738,0.5200,14.752,12.484
310,K00251.02,Kepler-125 c,CONFIRMED,5.774422090000,0.295300,1.81900,265.3000,535.0,3810.00,4.738,0.5200,14.752,12.484
311,K00252.01,,FALSE POSITIVE,17.604606280000,0.786200,3.80800,2374.4000,355.0,3743.00,4.765,0.4900,15.613,13.418
312,K00253.01,,CANDIDATE,6.383163462000,0.046200,1.75750,2263.3000,523.0,3769.00,4.712,0.5600,15.254,13.089
313,K00253.02,,CANDIDATE,20.618106600000,0.127200,3.25800,659.9000,354.0,3769.00,4.712,0.5600,15.254,13.089
314,K00254.01,Kepler-45 b,CONFIRMED,2.455240620000,0.294200,1.74417,40521.5000,730.0,3820.00,4.705,0.5520,15.979,13.749
315,K00255.01,,CANDIDATE,27.521979940000,0.124400,4.07040,2500.8000,313.0,3770.00,4.747,0.5100,15.108,12.912
316,K00255.02,,CANDIDATE,13.603082000000,0.462600,2.52100,173.8000,395.0,3770.00,4.747,0.5100,15.108,12.912
317,K00256.01,,CANDIDATE,1.378651791000,37.636000,1.56570,25787.0000,729.0,3450.00,4.825,0.4200,15.373,12.701
318,K00257.01,,CANDIDATE,6.883405500000,0.145900,2.06510,503.4000,1086.0,6184.00,4.360,1.1880,10.868,9.911
319,K00258.01,,FALSE POSITIVE,4.157439616000,1.206100,7.36640,1269.9000,1533.0,6535.00,4.161,1.5520,9.887,8.947
320,K00259.01,,FALSE POSITIVE,79.996212470000,0.581400,6.26140,23263.1000,602.0,6567.00,4.091,1.7420,9.954,9.098
321,K00260.01,Kepler-126 b,CONFIRMED,10.495677520000,0.691900,4.79040,113.1000,1017.0,6239.00,4.247,1.3580,10.500,9.616
322,K00260.02,Kepler-126 d,CONFIRMED,100.282869300000,0.034000,10.72490,328.7000,479.0,6239.00,4.247,1.3580,10.500,9.616
323,K00260.03,Kepler-126 c,CONFIRMED,21.869676170000,0.718900,5.46260,115.2000,796.0,6239.00,4.247,1.3580,10.500,9.616
324,K00261.01,Kepler-96 b,CONFIRMED,16.238467767000,0.075500,3.81700,643.3000,682.0,5763.00,4.527,0.9040,10.297,9.260
325,K00262.01,Kepler-50 b,CONFIRMED,7.812858400000,0.335900,3.85500,92.0000,1198.0,6225.00,4.138,1.5840,10.421,9.518
326,K00262.02,Kepler-50 c,CONFIRMED,9.376643250000,0.592900,2.24880,121.2000,1127.0,6225.00,4.138,1.5840,10.421,9.518
327,K00263.01,,FALSE POSITIVE,20.719519770000,0.025900,3.95330,219.2000,827.0,5784.00,4.061,1.5740,10.821,9.429
328,K00264.01,,FALSE POSITIVE,4.029813779000,0.265800,3.45820,136.1000,1479.0,5929.00,4.055,1.6510,11.551,10.370
329,K00265.01,,CANDIDATE,3.568096926000,0.158500,3.24550,101.1000,1345.0,6036.00,4.321,1.2130,11.994,10.985
330,K00266.01,,CANDIDATE,25.308897480000,0.710100,5.68290,155.4000,862.0,6283.00,4.046,1.7680,11.472,10.674
331,K00266.02,,CANDIDATE,47.743603300000,0.324200,2.45800,102.7000,698.0,6283.00,4.046,1.7680,11.472,10.674
332,K00267.01,,FALSE POSITIVE,165.755970000000,98.602100,8.45000,57.3000,398.0,5800.00,4.119,1.4120,10.458,9.287
333,K00268.01,,CANDIDATE,110.378289600000,0.018700,12.25000,487.6000,470.0,6343.00,4.259,1.3660,10.560,9.948
334,K00269.01,,CANDIDATE,18.011676650000,0.911700,6.68400,102.9000,893.0,6463.00,4.236,1.4470,10.927,9.969
335,K00270.01,Kepler-449 b,CONFIRMED,12.582279900000,0.260800,6.32870,115.6000,923.0,5588.00,4.090,1.4670,11.411,10.088
336,K00270.02,Kepler-449 c,CONFIRMED,33.672769620000,0.016100,8.16860,169.8000,665.0,5588.00,4.090,1.4670,11.411,10.088
337,K00271.01,Kepler-127 d,CONFIRMED,48.630389760000,0.166200,6.97100,352.4000,593.0,6106.00,4.263,1.3590,11.485,10.536
338,K00271.02,Kepler-127 c,CONFIRMED,29.393269820000,0.154400,7.00860,317.7000,702.0,6106.00,4.263,1.3590,11.485,10.536
339,K00271.03,Kepler-127 b,CONFIRMED,14.435943970000,0.426500,3.46190,112.9000,890.0,6106.00,4.263,1.3590,11.485,10.536
340,K00272.01,,FALSE POSITIVE,1.281328525000,0.954000,0.98340,529.0000,1565.0,5916.00,4.573,0.7880,12.107,11.071
341,K00273.01,,CANDIDATE,10.573757029000,0.100000,1.69530,302.4000,848.0,5739.00,4.399,1.0810,11.457,10.357
342,K00274.01,Kepler-128 b,CONFIRMED,15.089601740000,0.021200,4.21080,74.2000,971.0,6072.00,4.070,1.6590,11.390,10.373
343,K00274.02,Kepler-128 c,CONFIRMED,22.802980800000,0.642700,4.99160,66.4000,846.0,6072.00,4.070,1.6590,11.390,10.373
344,K00275.01,Kepler-129 b,CONFIRMED,15.791937250000,0.158800,7.27550,199.8000,903.0,5770.00,4.082,1.6410,11.696,10.600
345,K00275.02,Kepler-129 c,CONFIRMED,82.200010500000,0.021300,10.59500,219.6000,521.0,5770.00,4.082,1.6410,11.696,10.600
346,K00276.01,,CANDIDATE,41.746003920000,0.021100,4.60580,420.1000,585.0,5982.00,4.321,1.1850,11.854,10.793
347,K00277.01,Kepler-36 c,CONFIRMED,16.231920040000,0.713900,7.65030,508.5000,928.0,5911.00,4.045,1.6260,11.866,11.124
348,K00277.02,Kepler-36 b,CONFIRMED,13.849842830000,0.217700,7.42160,84.4000,978.0,5911.00,4.045,1.6260,11.866,11.124
349,K00279.01,Kepler-450 b,CONFIRMED,28.454920880000,0.024300,8.12230,1429.8000,767.0,6215.00,4.168,1.5700,11.684,10.708
350,K00279.02,Kepler-450 c,CONFIRMED,15.413085810000,0.315000,6.60950,246.8000,941.0,6215.00,4.168,1.5700,11.684,10.708
351,K00279.03,Kepler-450 d,CONFIRMED,7.514470400000,0.264100,4.96500,31.6000,1196.0,6215.00,4.168,1.5700,11.684,10.708
352,K00280.01,,CANDIDATE,11.872900829000,0.042300,2.36610,343.2000,861.0,6134.00,4.416,1.0420,11.072,10.065
353,K00281.01,,CANDIDATE,19.556594180000,0.607200,8.08550,298.1000,794.0,5622.00,4.095,1.4060,11.947,10.836
354,K00282.01,Kepler-130 c,CONFIRMED,27.508675190000,0.153900,5.85540,639.8000,660.0,5884.00,4.305,1.1270,11.529,10.810
355,K00282.02,Kepler-130 b,CONFIRMED,8.457467070000,0.195200,3.34040,83.4000,977.0,5884.00,4.305,1.1270,11.529,10.810
356,K00282.03,Kepler-130 d,CONFIRMED,87.517436100000,0.264200,1.75200,145.2000,448.0,5884.00,4.305,1.1270,11.529,10.810
357,K00283.01,Kepler-131 b,CONFIRMED,16.091971760000,0.009700,2.87900,435.4000,700.0,5791.00,4.505,0.9580,11.525,10.418
358,K00283.02,Kepler-131 c,CONFIRMED,25.517064600000,0.465800,5.14100,63.1000,600.0,5791.00,4.505,0.9580,11.525,10.418
359,K00283.03,,CANDIDATE,9.488201100000,0.500000,1.10600,41.4000,856.1,5680.00,4.414,1.0160,11.525,10.418
360,K00284.01,Kepler-132 d,CONFIRMED,18.010175540000,0.054400,2.95320,182.3000,738.0,5921.00,4.363,1.0450,11.818,10.797
361,K00284.02,Kepler-132 c,CONFIRMED,6.414905150000,0.736500,3.31870,121.8000,1042.0,5921.00,4.363,1.0450,11.818,10.797
362,K00284.03,Kepler-132 b,CONFIRMED,6.178282550000,0.530300,3.18000,93.6000,1055.0,5921.00,4.363,1.0450,11.818,10.797
363,K00284.04,,CANDIDATE,110.286937400000,0.116300,4.44200,118.3000,404.0,5921.00,4.363,1.0450,11.818,10.797
364,K00285.01,Kepler-92 b,CONFIRMED,13.748826300000,0.564200,6.05380,414.1000,978.0,5871.00,4.055,1.7030,11.565,10.747
365,K00285.02,Kepler-92 c,CONFIRMED,26.723205990000,0.211800,8.50960,194.8000,784.0,5871.00,4.055,1.7030,11.565,10.747
366,K00285.03,Kepler-92 d,CONFIRMED,49.356884900000,0.160000,10.91600,138.3000,639.0,5871.00,4.055,1.7030,11.565,10.747
367,K00286.01,,FALSE POSITIVE,23.627120000000,0.722900,7.74490,143.0000,1358.0,8308.00,3.861,2.8790,11.641,11.091
368,K00287.01,,FALSE POSITIVE,14.170971150000,0.511600,3.68760,13206.9000,1287.0,8342.00,4.231,1.7130,11.054,9.630
369,K00288.01,,FALSE POSITIVE,10.275317080000,0.554100,6.31950,210.2000,1219.0,6174.00,3.958,2.1140,11.020,10.011
370,K00289.01,,CANDIDATE,26.629462760000,0.056600,7.83080,475.4000,718.0,5951.00,4.222,1.3570,12.747,11.534
371,K00289.02,,CANDIDATE,296.637865000000,0.192600,16.22310,2810.0000,322.0,5951.00,4.222,1.3570,12.747,11.534
372,K00290.01,,FALSE POSITIVE,2.683396375000,0.850700,1.91120,340.9000,1820.0,6953.00,4.230,1.4650,12.269,11.336
373,K00291.01,Kepler-133 c,CONFIRMED,31.517802020000,0.647900,7.67770,351.1000,683.0,5588.00,4.086,1.4980,12.848,11.680
374,K00291.02,Kepler-133 b,CONFIRMED,8.130004570000,0.512100,2.06900,148.9000,1073.0,5588.00,4.086,1.4980,12.848,11.680
375,K00292.01,Kepler-97 b,CONFIRMED,2.586638081000,0.792800,2.30350,224.2000,1331.0,5802.00,4.425,0.9660,12.872,11.744
376,K00293.01,,FALSE POSITIVE,4.639610090000,0.409700,2.86250,102.1000,1478.0,6603.00,4.147,1.4140,12.057,11.090
377,K00294.01,,CANDIDATE,34.435879750000,0.066700,5.82660,419.7000,585.0,6100.00,4.449,0.9630,12.674,11.617
378,K00295.01,Kepler-134 b,CONFIRMED,5.317435416000,0.159000,2.88750,284.2000,1306.0,6068.00,4.167,1.5330,12.324,11.260
379,K00295.02,Kepler-134 c,CONFIRMED,10.105753030000,0.324400,2.01900,111.6000,1054.0,6068.00,4.167,1.5330,12.324,11.260
